КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
15a8c401198540d7974c924f6ce99a34	2020-02-22	09:07:50+0100	2	2
cf6bdd0f8789401280217c9ed6a6eb14	2020-02-22	09:07:52+0100	2	2
62b31643687a40ffbdf83e4e0f484224	2020-02-22	09:07:53+0100	2	2
55ca037b6e9d4e0781cd842669072844	2020-02-22	09:07:55+0100	2	2
a3e89d5fe1dd422aac35e87fafd83915	2020-02-22	09:08:02+0100	1	3
16245821320145639254a384b1f712c5	2020-02-22	09:08:08+0100	0	0
15a8c401198540d7974c924f6ce99a35	2020-02-22	09:08:14+0100	1	1
62b31643687a40ffbdf83e4e0f484225	2020-02-22	09:08:21+0100	1	1
55ca037b6e9d4e0781cd842669072845	2020-02-22	09:08:29+0100	0	0
cf6bdd0f8789401280217c9ed6a6eb15	2020-02-22	09:08:38+0100	0	0
4c5050d3c67f48b2bd2c16919cadeab0	2020-02-24	20:59:58+0100	1	1
b94b393097d1422b81d4bb022763a470	2020-02-24	21:00:00+0100	2	2
15a8c401198540d7974c924f6ce99a30	2020-02-24	21:00:02+0100	1	2
1eef8e068f0043bf87b221eee33f23d0	2020-02-24	21:00:09+0100	1	1
bc6ef6139f3d4daf876dcaa0274faa20	2020-02-24	21:00:10+0100	1	1
b034e14d376b47b1b569c7ffd2eb8de0	2020-02-24	21:00:12+0100	1	1
1eef8e068f0043bf87b221eee33f23d1	2020-02-24	21:00:16+0100	0	0
15a8c401198540d7974c924f6ce99a31	2020-02-24	21:00:22+0100	1	2
b94b393097d1422b81d4bb022763a471	2020-02-24	21:00:24+0100	1	1
62b31643687a40ffbdf83e4e0f484221	2020-02-24	21:00:29+0100	1	2
bc6ef6139f3d4daf876dcaa0274faa21	2020-02-24	21:00:31+0100	1	1
4c5050d3c67f48b2bd2c16919cadeab1	2020-02-24	21:00:32+0100	1	1
b034e14d376b47b1b569c7ffd2eb8de1	2020-02-24	21:00:35+0100	1	1
1eef8e068f0043bf87b221eee33f23d2	2020-02-24	21:00:40+0100	1	1
cf6bdd0f8789401280217c9ed6a6eb12	2020-02-24	21:00:47+0100	0	1
4c5050d3c67f48b2bd2c16919cadeab2	2020-02-24	21:00:51+0100	1	1
b034e14d376b47b1b569c7ffd2eb8de2	2020-02-24	21:00:53+0100	1	1
b94b393097d1422b81d4bb022763a472	2020-02-24	21:00:56+0100	1	1
bc6ef6139f3d4daf876dcaa0274faa22	2020-02-24	21:01:00+0100	1	1
62b31643687a40ffbdf83e4e0f484222	2020-02-24	21:01:15+0100	0	1
15a8c401198540d7974c924f6ce99a33	2020-02-24	21:01:21+0100	1	2
b94b393097d1422b81d4bb022763a473	2020-02-24	21:01:28+0100	1	1
4c5050d3c67f48b2bd2c16919cadeab3	2020-02-24	21:01:31+0100	1	1
bc6ef6139f3d4daf876dcaa0274faa23	2020-02-24	21:01:33+0100	1	1
cf6bdd0f8789401280217c9ed6a6eb13	2020-02-24	21:01:39+0100	1	2
1eef8e068f0043bf87b221eee33f23d3	2020-02-24	21:01:48+0100	0	0
55ca037b6e9d4e0781cd842669072843	2020-02-24	21:01:53+0100	1	2
16245821320145639254a384b1f712c3	2020-02-24	21:01:58+0100	1	1
b034e14d376b47b1b569c7ffd2eb8de3	2020-02-24	21:02:03+0100	1	1
62b31643687a40ffbdf83e4e0f484223	2020-02-24	21:02:05+0100	1	2
b94b393097d1422b81d4bb022763a474	2020-02-24	21:02:08+0100	1	1
bc6ef6139f3d4daf876dcaa0274faa24	2020-02-24	21:02:10+0100	2	2
16245821320145639254a384b1f712c4	2020-02-24	21:02:11+0100	2	3
b034e14d376b47b1b569c7ffd2eb8de4	2020-02-24	21:02:13+0100	2	2
1eef8e068f0043bf87b221eee33f23d4	2020-02-24	21:02:14+0100	2	2
4c5050d3c67f48b2bd2c16919cadeab4	2020-02-24	21:02:15+0100	2	2
15a8c401198540d7974c924f6ce99a35	2020-02-24	21:02:20+0100	1	2
1eef8e068f0043bf87b221eee33f23d5	2020-02-24	21:03:20+0100	1	1
cf6bdd0f8789401280217c9ed6a6eb15	2020-02-24	21:03:29+0100	1	1
bc6ef6139f3d4daf876dcaa0274faa25	2020-02-24	21:03:36+0100	1	1
b94b393097d1422b81d4bb022763a475	2020-02-24	21:03:41+0100	1	1
55ca037b6e9d4e0781cd842669072845	2020-02-24	21:03:48+0100	1	1
4c5050d3c67f48b2bd2c16919cadeab5	2020-02-24	21:03:57+0100	1	1
16245821320145639254a384b1f712c5	2020-02-24	21:04:05+0100	1	1
62b31643687a40ffbdf83e4e0f484225	2020-02-24	21:04:15+0100	1	2
b034e14d376b47b1b569c7ffd2eb8de5	2020-02-24	21:04:26+0100	0	0
3f6e2534046d42a4897dcae5c4612d30	2020-02-27	20:48:48+0100	1	4
1eef8e068f0043bf87b221eee33f23d0	2020-02-27	20:49:01+0100	1	2
4c5050d3c67f48b2bd2c16919cadeab0	2020-02-27	20:49:04+0100	1	2
b034e14d376b47b1b569c7ffd2eb8de0	2020-02-27	20:49:06+0100	1	2
bc031a42486c4988a22aa697a3960bc0	2020-02-27	20:49:08+0100	1	3
41b7fa646a26475aa6023ed1a1439270	2020-02-27	20:49:12+0100	1	4
bc6ef6139f3d4daf876dcaa0274faa20	2020-02-27	20:49:14+0100	1	2
923c9a3057f74ffd93f387ac559dc801	2020-02-27	20:49:18+0100	1	4
40f3d8f5b0b54d1684f530c375ff7811	2020-02-27	20:49:22+0100	1	3
b94b393097d1422b81d4bb022763a471	2020-02-27	20:49:25+0100	1	2
b034e14d376b47b1b569c7ffd2eb8de1	2020-02-27	20:49:27+0100	1	2
1d258aed486a429f8ca7220b8377eb51	2020-02-27	20:49:29+0100	1	4
78800cc773684261b84d4c6e507cd571	2020-02-27	20:49:31+0100	1	4
bc6ef6139f3d4daf876dcaa0274faa21	2020-02-27	20:49:33+0100	1	2
dcdf694156264a89a4f4869a19e3b921	2020-02-27	20:49:36+0100	1	4
dbdd587dc8b44137a35899f6ccfa65c1	2020-02-27	20:49:40+0100	1	4
1eef8e068f0043bf87b221eee33f23d1	2020-02-27	20:49:44+0100	1	1
4c5050d3c67f48b2bd2c16919cadeab1	2020-02-27	20:49:46+0100	1	2
bc6ef6139f3d4daf876dcaa0274faa22	2020-02-27	20:49:48+0100	1	2
b034e14d376b47b1b569c7ffd2eb8de2	2020-02-27	20:49:51+0100	1	2
04f1c7d7a69a4329a9595814c7d72bf2	2020-02-27	20:49:54+0100	0	3
41b7fa646a26475aa6023ed1a1439272	2020-02-27	20:49:57+0100	1	4
62b31643687a40ffbdf83e4e0f484222	2020-02-27	20:50:02+0100	1	2
78800cc773684261b84d4c6e507cd572	2020-02-27	20:50:05+0100	1	4
9e12923fd83e48d5ac08ab01dea6ca22	2020-02-27	20:50:07+0100	1	4
b2d8d718e2194ae89d99f29132781762	2020-02-27	20:50:09+0100	1	4
1eef8e068f0043bf87b221eee33f23d2	2020-02-27	20:50:16+0100	1	2
b876487e17854bfb88e7b0b2270db362	2020-02-27	20:50:18+0100	1	3
b94b393097d1422b81d4bb022763a472	2020-02-27	20:50:25+0100	1	2
cf6bdd0f8789401280217c9ed6a6eb12	2020-02-27	20:50:30+0100	1	2
f5a79bb4086541b1acd2564f4e4ae7e2	2020-02-27	20:50:34+0100	1	3
923c9a3057f74ffd93f387ac559dc802	2020-02-27	20:50:37+0100	1	4
dbdd587dc8b44137a35899f6ccfa65c2	2020-02-27	20:50:40+0100	1	4
2f3a1753ec1a4754887f7d4a8d687492	2020-02-27	20:50:43+0100	1	3
4c5050d3c67f48b2bd2c16919cadeab2	2020-02-27	20:50:45+0100	1	2
b2d8d718e2194ae89d99f29132781763	2020-02-27	20:50:49+0100	0	3
61788414796a4bf38732695db87aab93	2020-02-27	20:50:56+0100	0	3
78800cc773684261b84d4c6e507cd573	2020-02-27	20:51:00+0100	1	4
97777462926249a2891ccb840d9b6913	2020-02-27	20:51:03+0100	1	3
12cbde2735cc40fb805198522fbc41e3	2020-02-27	20:51:06+0100	1	3
16245821320145639254a384b1f712c3	2020-02-27	20:51:12+0100	0	1
76129727065b498db4296bed909600b3	2020-02-27	20:51:15+0100	1	3
40f3d8f5b0b54d1684f530c375ff7813	2020-02-27	20:51:20+0100	1	3
04f1c7d7a69a4329a9595814c7d72bf3	2020-02-27	20:51:22+0100	1	4
b94b393097d1422b81d4bb022763a473	2020-02-27	20:51:27+0100	1	2
94c6eafd33f846e78df61ec02a834633	2020-02-27	20:51:33+0100	0	3
1eef8e068f0043bf87b221eee33f23d3	2020-02-27	20:51:36+0100	1	1
c102919b1f7f43bd975c3e5c4d16d663	2020-02-27	20:51:39+0100	1	3
bc6ef6139f3d4daf876dcaa0274faa23	2020-02-27	20:51:43+0100	0	1
4157813edfb24ffc952f1bd9ccf1d9b3	2020-02-27	20:51:48+0100	0	3
b034e14d376b47b1b569c7ffd2eb8de3	2020-02-27	20:51:54+0100	0	1
41b7fa646a26475aa6023ed1a1439273	2020-02-27	20:52:00+0100	0	3
626a3120c18f4744995429cca9f927d3	2020-02-27	20:52:03+0100	1	4
4c5050d3c67f48b2bd2c16919cadeab3	2020-02-27	20:52:05+0100	1	2
bc031a42486c4988a22aa697a3960bc3	2020-02-27	20:52:09+0100	1	3
78800cc773684261b84d4c6e507cd574	2020-02-27	20:52:12+0100	1	4
dbdd587dc8b44137a35899f6ccfa65c4	2020-02-27	20:52:14+0100	1	4
b94b393097d1422b81d4bb022763a474	2020-02-27	20:52:16+0100	1	2
923c9a3057f74ffd93f387ac559dc804	2020-02-27	20:52:17+0100	2	5
923c9a3057f74ffd93f387ac559dc805	2020-02-27	20:52:26+0100	1	4
b034e14d376b47b1b569c7ffd2eb8de5	2020-02-27	20:52:32+0100	1	1
de07bde59ede40c694d1ab603dc6b875	2020-02-27	20:52:36+0100	2	5
61788414796a4bf38732695db87aab95	2020-02-27	20:52:42+0100	0	3
1eef8e068f0043bf87b221eee33f23d5	2020-02-27	20:52:55+0100	1	2
bc6ef6139f3d4daf876dcaa0274faa25	2020-02-27	20:53:00+0100	1	2
16245821320145639254a384b1f712c5	2020-02-27	20:53:07+0100	1	2
4c5050d3c67f48b2bd2c16919cadeab5	2020-02-27	20:53:12+0100	1	2
4157813edfb24ffc952f1bd9ccf1d9b5	2020-02-27	20:53:22+0100	1	4
626a3120c18f4744995429cca9f927d5	2020-02-27	20:53:33+0100	1	4
037e5cd387d04496ae542cf484594e45	2020-02-27	20:53:43+0100	1	4
0722f94042f4425ea6043bded0d6a825	2020-02-27	20:53:50+0100	1	4
b94b393097d1422b81d4bb022763a475	2020-02-27	20:53:56+0100	1	2
55ca037b6e9d4e0781cd842669072845	2020-02-27	20:54:05+0100	1	2
f3c5ab1afad444bda8962943b19d8425	2020-02-27	20:54:21+0100	0	2
12cbde2735cc40fb805198522fbc41e5	2020-02-27	20:54:45+0100	1	3
04f1c7d7a69a4329a9595814c7d72bf5	2020-02-27	20:54:51+0100	1	4
cf6bdd0f8789401280217c9ed6a6eb15	2020-02-27	20:55:01+0100	1	2
41b7fa646a26475aa6023ed1a1439275	2020-02-27	20:55:12+0100	1	4
b2d8d718e2194ae89d99f29132781765	2020-02-27	20:55:20+0100	1	4
04f1c7d7a69a4329a9595814c7d72bf2	2020-02-28	09:06:51+0100	1	4
16245821320145639254a384b1f712c3	2020-02-28	09:07:04+0100	0	1
bc6ef6139f3d4daf876dcaa0274faa23	2020-02-28	09:07:11+0100	1	2
41b7fa646a26475aa6023ed1a1439273	2020-02-28	09:07:19+0100	1	4
61788414796a4bf38732695db87aab93	2020-02-28	09:07:29+0100	1	4
94c6eafd33f846e78df61ec02a834633	2020-02-28	09:07:36+0100	1	4
4157813edfb24ffc952f1bd9ccf1d9b3	2020-02-28	09:07:42+0100	1	4
b2d8d718e2194ae89d99f29132781763	2020-02-28	10:44:53+0100	1	4
b034e14d376b47b1b569c7ffd2eb8de3	2020-02-28	10:44:59+0100	0	1
f3c5ab1afad444bda8962943b19d8425	2020-02-28	10:45:31+0100	1	3
61788414796a4bf38732695db87aab95	2020-02-28	10:45:46+0100	1	4
c66f45ab51c2454fa83714c754f8aae0	2020-02-28	11:00:10+0100	1	1
9541e669fb8845b09ca5df816b93e680	2020-02-28	11:00:12+0100	1	1
bb1b5a59148642c782b28a2402d6ef90	2020-02-28	11:00:13+0100	1	1
2b8202ce583f49b097f8b7b41d1d7080	2020-02-28	11:00:15+0100	1	1
8e34996672bc45c098818ece2dade2b0	2020-02-28	11:00:17+0100	1	1
bb1b5a59148642c782b28a2402d6ef91	2020-02-28	11:00:24+0100	1	1
9541e669fb8845b09ca5df816b93e681	2020-02-28	11:00:27+0100	1	1
8e34996672bc45c098818ece2dade2b1	2020-02-28	11:00:30+0100	1	1
c66f45ab51c2454fa83714c754f8aae1	2020-02-28	11:00:36+0100	0	0
2b8202ce583f49b097f8b7b41d1d7081	2020-02-28	11:00:39+0100	1	1
c66f45ab51c2454fa83714c754f8aae2	2020-02-28	11:02:59+0100	1	1
2b8202ce583f49b097f8b7b41d1d7082	2020-02-28	11:03:02+0100	1	1
9541e669fb8845b09ca5df816b93e682	2020-02-28	11:03:06+0100	1	1
bb1b5a59148642c782b28a2402d6ef92	2020-02-28	11:03:24+0100	0	0
8e34996672bc45c098818ece2dade2b2	2020-02-28	11:03:27+0100	1	1
bb1b5a59148642c782b28a2402d6ef93	2020-02-28	11:03:30+0100	1	1
9541e669fb8845b09ca5df816b93e683	2020-02-28	11:03:35+0100	1	1
c66f45ab51c2454fa83714c754f8aae3	2020-02-28	11:03:38+0100	1	1
b034e14d376b47b1b569c7ffd2eb8de3	2020-02-28	11:04:09+0100	1	2
2b8202ce583f49b097f8b7b41d1d7083	2020-02-28	11:04:13+0100	1	1
8e34996672bc45c098818ece2dade2b3	2020-02-28	11:04:17+0100	1	1
16245821320145639254a384b1f712c3	2020-02-28	11:04:20+0100	1	2
9541e669fb8845b09ca5df816b93e684	2020-02-28	11:04:25+0100	1	1
c66f45ab51c2454fa83714c754f8aae4	2020-02-28	11:04:28+0100	1	1
8e34996672bc45c098818ece2dade2b4	2020-02-28	11:04:30+0100	1	1
2b8202ce583f49b097f8b7b41d1d7084	2020-02-28	11:04:33+0100	0	0
bb1b5a59148642c782b28a2402d6ef94	2020-02-28	11:04:36+0100	1	1
2b8202ce583f49b097f8b7b41d1d7085	2020-02-28	11:04:44+0100	1	1
bb1b5a59148642c782b28a2402d6ef95	2020-02-28	11:04:56+0100	1	1
c66f45ab51c2454fa83714c754f8aae5	2020-02-28	11:05:02+0100	1	1
8e34996672bc45c098818ece2dade2b5	2020-02-28	11:06:08+0100	1	1
9541e669fb8845b09ca5df816b93e685	2020-02-28	11:06:16+0100	1	1
bfb1cf8909644f5bbc938c48be16a9b0	2020-02-28	18:39:19+0100	1	1
7bcfe7e4a9f54a4db65f3559d7d1ae60	2020-02-28	18:39:23+0100	1	1
a2ec196025e644e29daf545ca93bc6b0	2020-02-28	18:39:25+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69140	2020-02-28	18:39:27+0100	1	1
07ff80f532af45fdbb199625854b64c0	2020-02-28	18:39:50+0100	0	0
e4c44972ef9d4e129e8bab5dd09b87c0	2020-02-28	18:40:12+0100	1	1
149a5451c57d4ee5ad138e7d4dafcae0	2020-02-28	18:40:14+0100	1	1
ca641cc6e3584874be0612f5181594b0	2020-02-28	19:26:51+0100	1	1
44513222089443bd8fd5328ffb7716c0	2020-02-28	19:26:58+0100	0	0
483971489ac6412e8b8e48f0c3a938e0	2020-02-28	19:27:01+0100	1	1
07ff80f532af45fdbb199625854b64c0	2020-02-28	19:27:03+0100	1	1
b6c6befabd724f0f9f9238f11af71800	2020-02-28	19:27:04+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69141	2020-02-28	19:28:10+0100	1	1
44513222089443bd8fd5328ffb7716c1	2020-02-28	19:28:15+0100	0	0
a2ec196025e644e29daf545ca93bc6b1	2020-02-28	19:28:20+0100	1	1
149a5451c57d4ee5ad138e7d4dafcae1	2020-02-28	19:28:24+0100	1	1
483971489ac6412e8b8e48f0c3a938e1	2020-02-28	19:28:26+0100	1	1
ca641cc6e3584874be0612f5181594b1	2020-02-28	19:28:27+0100	1	1
b6c6befabd724f0f9f9238f11af71801	2020-02-28	19:28:29+0100	1	1
e4c44972ef9d4e129e8bab5dd09b87c1	2020-02-28	19:28:36+0100	0	0
bfb1cf8909644f5bbc938c48be16a9b1	2020-02-28	19:28:39+0100	1	1
7bcfe7e4a9f54a4db65f3559d7d1ae61	2020-02-28	19:28:42+0100	0	0
c66f45ab51c2454fa83714c754f8aae1	2020-02-28	19:28:47+0100	0	0
07ff80f532af45fdbb199625854b64c1	2020-02-28	19:28:51+0100	1	1
7bcfe7e4a9f54a4db65f3559d7d1ae62	2020-02-28	19:29:09+0100	0	0
149a5451c57d4ee5ad138e7d4dafcae2	2020-02-28	19:29:13+0100	1	1
483971489ac6412e8b8e48f0c3a938e2	2020-02-28	19:29:28+0100	1	1
a2ec196025e644e29daf545ca93bc6b2	2020-02-28	19:29:35+0100	1	1
bfb1cf8909644f5bbc938c48be16a9b2	2020-02-28	19:29:38+0100	1	1
e4c44972ef9d4e129e8bab5dd09b87c2	2020-02-28	19:29:41+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69142	2020-02-28	19:29:44+0100	1	1
b6c6befabd724f0f9f9238f11af71802	2020-02-28	19:29:48+0100	0	0
07ff80f532af45fdbb199625854b64c2	2020-02-28	19:29:52+0100	1	1
44513222089443bd8fd5328ffb7716c2	2020-02-28	19:30:01+0100	0	0
ca641cc6e3584874be0612f5181594b2	2020-02-28	19:30:08+0100	0	0
bb1b5a59148642c782b28a2402d6ef92	2020-02-28	19:30:12+0100	0	0
ca641cc6e3584874be0612f5181594b3	2020-02-28	19:30:18+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69143	2020-02-28	19:30:20+0100	1	1
7bcfe7e4a9f54a4db65f3559d7d1ae63	2020-02-28	19:30:24+0100	0	0
a2ec196025e644e29daf545ca93bc6b3	2020-02-28	19:30:27+0100	0	0
bfb1cf8909644f5bbc938c48be16a9b3	2020-02-28	19:30:29+0100	1	1
44513222089443bd8fd5328ffb7716c3	2020-02-28	19:30:36+0100	1	1
149a5451c57d4ee5ad138e7d4dafcae3	2020-02-28	19:30:39+0100	1	1
07ff80f532af45fdbb199625854b64c3	2020-02-28	19:30:46+0100	1	1
483971489ac6412e8b8e48f0c3a938e3	2020-02-28	19:30:52+0100	1	1
b6c6befabd724f0f9f9238f11af71803	2020-02-28	19:30:55+0100	1	1
e4c44972ef9d4e129e8bab5dd09b87c3	2020-02-28	19:30:59+0100	1	1
7bcfe7e4a9f54a4db65f3559d7d1ae64	2020-02-28	19:31:03+0100	2	2
b6c6befabd724f0f9f9238f11af71804	2020-02-28	19:31:04+0100	2	2
2b8202ce583f49b097f8b7b41d1d7084	2020-02-28	19:31:08+0100	1	1
ca641cc6e3584874be0612f5181594b4	2020-02-28	19:31:46+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69144	2020-02-28	19:31:48+0100	2	2
149a5451c57d4ee5ad138e7d4dafcae4	2020-02-28	19:31:50+0100	2	2
a2ec196025e644e29daf545ca93bc6b4	2020-02-28	19:31:51+0100	2	2
483971489ac6412e8b8e48f0c3a938e4	2020-02-28	19:31:54+0100	1	1
e4c44972ef9d4e129e8bab5dd09b87c4	2020-02-28	19:31:58+0100	0	0
07ff80f532af45fdbb199625854b64c4	2020-02-28	19:32:01+0100	1	1
bfb1cf8909644f5bbc938c48be16a9b4	2020-02-28	19:32:03+0100	2	2
44513222089443bd8fd5328ffb7716c4	2020-02-28	19:32:05+0100	1	1
44513222089443bd8fd5328ffb7716c5	2020-02-28	19:32:33+0100	0	0
ca641cc6e3584874be0612f5181594b5	2020-02-28	19:33:34+0100	0	0
7bcfe7e4a9f54a4db65f3559d7d1ae65	2020-02-28	19:33:42+0100	0	0
483971489ac6412e8b8e48f0c3a938e5	2020-02-28	19:34:04+0100	1	1
bfb1cf8909644f5bbc938c48be16a9b5	2020-02-28	19:34:13+0100	1	1
b6c6befabd724f0f9f9238f11af71805	2020-02-28	19:34:20+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69145	2020-02-28	19:34:25+0100	1	1
a2ec196025e644e29daf545ca93bc6b5	2020-02-28	19:34:32+0100	1	1
149a5451c57d4ee5ad138e7d4dafcae5	2020-02-28	19:34:37+0100	1	1
07ff80f532af45fdbb199625854b64c5	2020-02-28	19:34:47+0100	1	1
e4c44972ef9d4e129e8bab5dd09b87c5	2020-02-28	19:34:53+0100	1	1
fb1d616beea74912b8a9ea8c1ece2d70	2020-03-18	06:46:37+0100	1	4
ae20c6b8b00442f89746d44e558e1890	2020-03-18	06:46:39+0100	1	4
a2ec196025e644e29daf545ca93bc6b0	2020-03-18	06:46:42+0100	1	2
149a5451c57d4ee5ad138e7d4dafcae0	2020-03-18	06:46:51+0100	0	1
67313ec67865418d8e3a0662a30e5a20	2020-03-18	06:46:53+0100	1	4
15a8c401198540d7974c924f6ce99a30	2020-03-18	06:46:55+0100	1	3
15a8c401198540d7974c924f6ce99a31	2020-03-18	06:46:59+0100	1	3
842afa4193eb48e787d7243425731e31	2020-03-18	06:47:08+0100	1	4
4c5050d3c67f48b2bd2c16919cadeab1	2020-03-18	06:47:10+0100	1	3
f88c27035229457d855fa3a42fa14e91	2020-03-18	06:47:13+0100	1	4
9065f7ab3d874ee1bcd35d62e4b69141	2020-03-18	06:47:15+0100	1	2
c66f45ab51c2454fa83714c754f8aae1	2020-03-18	06:47:19+0100	0	0
e4c44972ef9d4e129e8bab5dd09b87c1	2020-03-18	06:50:24+0100	1	1
55ca037b6e9d4e0781cd842669072841	2020-03-18	06:50:29+0100	0	2
70493c0d97674efb8d66218c9e08dfa1	2020-03-18	06:50:32+0100	1	4
fb1d616beea74912b8a9ea8c1ece2d71	2020-03-18	06:50:35+0100	0	2
d5a0b281ce924d9290128ac0618fe2b1	2020-03-18	06:50:38+0100	1	4
f6095ed74cba4b60b3924cce0d836612	2020-03-18	06:50:41+0100	1	4
65c6b04077f64dd1809c01724bbb8c62	2020-03-18	06:50:43+0100	1	4
f5a79bb4086541b1acd2564f4e4ae7e2	2020-03-18	06:50:46+0100	1	4
fb1d616beea74912b8a9ea8c1ece2d72	2020-03-18	06:50:50+0100	1	4
c339c82ebbc14ec694bd0e94573c2e92	2020-03-18	06:50:58+0100	1	4
dcdf694156264a89a4f4869a19e3b922	2020-03-18	06:51:00+0100	1	4
b94b393097d1422b81d4bb022763a473	2020-03-18	06:51:04+0100	1	3
0418d372899f4a1fa5b890911289acd3	2020-03-18	06:51:07+0100	1	4
f5a79bb4086541b1acd2564f4e4ae7e3	2020-03-18	06:51:11+0100	1	4
ca641cc6e3584874be0612f5181594b3	2020-03-18	06:51:15+0100	1	2
2b8202ce583f49b097f8b7b41d1d7083	2020-03-18	06:51:20+0100	0	1
a3e89d5fe1dd422aac35e87fafd83914	2020-03-18	06:51:23+0100	1	4
55ca037b6e9d4e0781cd842669072844	2020-03-18	06:51:25+0100	1	3
9541e669fb8845b09ca5df816b93e684	2020-03-18	06:51:29+0100	1	2
44513222089443bd8fd5328ffb7716c4	2020-03-18	06:51:33+0100	1	2
4c5050d3c67f48b2bd2c16919cadeab4	2020-03-18	06:51:35+0100	2	4
8e34996672bc45c098818ece2dade2b4	2020-03-18	06:51:38+0100	1	2
70493c0d97674efb8d66218c9e08dfa4	2020-03-18	06:51:40+0100	2	5
f88c27035229457d855fa3a42fa14e95	2020-03-18	06:51:53+0100	1	3
ca641cc6e3584874be0612f5181594b5	2020-03-18	06:52:11+0100	0	0
203c69829ec449f59595bbdf231f4bb5	2020-03-18	06:52:18+0100	1	4
55ca037b6e9d4e0781cd842669072845	2020-03-18	06:52:28+0100	0	2
e4c44972ef9d4e129e8bab5dd09b87c5	2020-03-18	06:52:36+0100	1	2
16245821320145639254a384b1f712c5	2020-03-18	06:52:43+0100	1	3
2f3a1753ec1a4754887f7d4a8d687490	2020-03-18	17:18:40+0100	1	4
44513222089443bd8fd5328ffb7716c0	2020-03-18	17:18:51+0100	1	1
b6c6befabd724f0f9f9238f11af71800	2020-03-18	17:18:54+0100	1	2
07ff80f532af45fdbb199625854b64c0	2020-03-18	17:18:56+0100	1	2
1eef8e068f0043bf87b221eee33f23d0	2020-03-18	17:19:03+0100	1	3
842afa4193eb48e787d7243425731e30	2020-03-18	17:19:49+0100	1	4
cf6bdd0f8789401280217c9ed6a6eb10	2020-03-18	17:19:54+0100	1	3
f5a79bb4086541b1acd2564f4e4ae7e0	2020-03-18	17:19:56+0100	1	4
c66f45ab51c2454fa83714c754f8aae0	2020-03-18	17:19:58+0100	1	2
6d470317e66f4658a65f968acfe375f0	2020-03-18	17:20:00+0100	1	4
94c6eafd33f846e78df61ec02a834630	2020-03-18	17:20:01+0100	1	4
9065f7ab3d874ee1bcd35d62e4b69140	2020-03-18	17:20:03+0100	1	2
ae20c6b8b00442f89746d44e558e1891	2020-03-18	17:20:07+0100	1	4
f5a79bb4086541b1acd2564f4e4ae7e1	2020-03-18	17:20:13+0100	0	3
a2ec196025e644e29daf545ca93bc6b1	2020-03-18	17:20:19+0100	0	1
a3e89d5fe1dd422aac35e87fafd83911	2020-03-18	17:20:23+0100	1	4
837d6ec7c0cc43b6aceaac6f33fa8e11	2020-03-18	17:20:28+0100	1	4
b6c6befabd724f0f9f9238f11af71801	2020-03-18	17:20:31+0100	1	2
149a5451c57d4ee5ad138e7d4dafcae1	2020-03-18	17:20:37+0100	1	2
f3c5ab1afad444bda8962943b19d8421	2020-03-18	17:20:44+0100	1	4
f6095ed74cba4b60b3924cce0d836611	2020-03-18	17:20:55+0100	0	3
2f3a1753ec1a4754887f7d4a8d687491	2020-03-18	17:20:59+0100	1	4
ce41d40b505442a6a408aa7ba101d882	2020-03-18	17:21:09+0100	0	3
7bcfe7e4a9f54a4db65f3559d7d1ae62	2020-03-18	17:21:20+0100	1	1
6d470317e66f4658a65f968acfe375f2	2020-03-18	17:21:27+0100	1	4
3f6e2534046d42a4897dcae5c4612d32	2020-03-18	17:21:34+0100	0	3
bc031a42486c4988a22aa697a3960bc2	2020-03-18	17:21:38+0100	1	4
837d6ec7c0cc43b6aceaac6f33fa8e12	2020-03-18	17:21:51+0100	1	4
bc6ef6139f3d4daf876dcaa0274faa22	2020-03-18	17:22:03+0100	0	2
c102919b1f7f43bd975c3e5c4d16d662	2020-03-18	17:22:09+0100	1	4
2b8202ce583f49b097f8b7b41d1d7082	2020-03-18	17:22:13+0100	1	2
f3c5ab1afad444bda8962943b19d8422	2020-03-18	17:22:17+0100	1	4
b034e14d376b47b1b569c7ffd2eb8de2	2020-03-18	17:22:20+0100	0	2
44513222089443bd8fd5328ffb7716c2	2020-03-18	17:22:24+0100	0	0
2f3a1753ec1a4754887f7d4a8d687492	2020-03-18	17:22:28+0100	0	3
b3c14b01fa3b45d7b30bb61e70d49072	2020-03-18	17:22:31+0100	1	4
f88c27035229457d855fa3a42fa14e92	2020-03-18	17:22:35+0100	0	3
15a8c401198540d7974c924f6ce99a32	2020-03-18	17:22:39+0100	0	2
97777462926249a2891ccb840d9b6912	2020-03-18	17:22:45+0100	1	4
65c6b04077f64dd1809c01724bbb8c63	2020-03-18	17:22:48+0100	1	4
ae20c6b8b00442f89746d44e558e1893	2020-03-18	17:22:50+0100	1	4
e4c44972ef9d4e129e8bab5dd09b87c3	2020-03-18	17:22:53+0100	1	2
bb1b5a59148642c782b28a2402d6ef93	2020-03-18	17:22:57+0100	0	1
